value,time
136.26,6133
136.64,6134
136.25,6135
136.49,6136
136.46,6137
134.85,6138
134.08,6139
133.37,6140
133.31,6141
134.08,6142
131.5,6143
131.91,6144
131.32,6145
131.89,6146
131.58,6147
130.9,6148
130.57,6149
130.99,6150
134.74,6151
134.62,6152
133.99,6153
133.86,6154
134.33,6155
135.55,6156
134.05,6157
134.33,6158
134.13,6159
132.17,6160
132.33,6161
131.57,6162
132.09,6163
132.37,6164
132.69,6165
132.68,6166
133.77,6167
134.47,6168
133.92,6169
134.85,6170
136.2,6171
137.26,6172
136.91,6173
136.0,6174
138.0,6175
137.19,6176
137.12,6177
135.61,6178
135.76,6179
134.77,6180
134.68,6181
135.4,6182
135.56,6183
135.09,6184
134.15,6185
133.62,6186
133.93,6187
133.53,6188
135.21,6189
135.67,6190
136.7,6191
136.43,6192
136.3,6193
136.42,6194
138.77,6195
136.82,6196
136.65,6197
139.23,6198
137.68,6199
137.72,6200
137.44,6201
135.79,6202
135.4,6203
135.74,6204
134.94,6205
135.62,6206
134.66,6207
133.78,6208
134.8,6209
135.38,6210
136.1,6211
136.76,6212
137.2,6213
137.28,6214
136.96,6215
136.83,6216
137.31,6217
136.58,6218
136.07,6219
134.32,6220
134.05,6221
132.78,6222
133.45,6223
135.1,6224
134.8,6225
134.91,6226
136.27,6227
136.73,6228
135.97,6229
135.45,6230
135.31,6231
134.42,6232
135.88,6233
134.57,6234
133.29,6235
133.32,6236
133.43,6237
134.21,6238
134.4,6239
133.88,6240
133.44,6241
133.84,6242
134.05,6243
133.05,6244
132.35,6245
131.76,6246
132.61,6247
131.71,6248
131.24,6249
131.51,6250
130.44,6251
129.97,6252
128.72,6253
127.4,6254
126.09,6255
124.58,6256
125.78,6257
126.15,6258
125.68,6259
126.04,6260
127.02,6261
127.62,6262
127.31,6263
127.6,6264
125.73,6265
125.29,6266
125.2,6267
124.61,6268
123.07,6269
123.51,6270
123.62,6271
124.36,6272
126.16,6273
125.05,6274
124.22,6275
123.86,6276
125.08,6277
126.01,6278
124.15,6279
125.47,6280
123.13,6281
121.11,6282
119.84,6283
120.44,6284
120.38,6285
119.69,6286
118.98,6287
116.84,6288
117.94,6289
116.27,6290
115.86,6291
116.26,6292
115.84,6293
115.32,6294
116.23,6295
118.1,6296
118.83,6297
117.23,6298
118.41,6299
118.18,6300
118.86,6301
119.66,6302
119.09,6303
120.09,6304
119.69,6305
119.03,6306
119.39,6307
118.52,6308
119.47,6309
120.23,6310
120.81,6311
122.03,6312
122.31,6313
123.31,6314
125.95,6315
127.88,6316
130.13,6317
130.65,6318
131.09,6319
131.1,6320
130.6,6321
131.63,6322
132.89,6323
131.39,6324
132.51,6325
132.62,6326
133.76,6327
132.44,6328
132.32,6329
132.95,6330
132.03,6331
133.29,6332
132.89,6333
133.37,6334
131.92,6335
131.25,6336
132.69,6337
131.04,6338
132.55,6339
132.41,6340
132.44,6341
134.06,6342
133.94,6343
134.54,6344
136.41,6345
136.03,6346
136.65,6347
136.91,6348
137.49,6349
138.41,6350
138.91,6351
139.48,6352
139.04,6353
138.28,6354
137.88,6355
138.54,6356
137.86,6357
138.27,6358
136.03,6359
135.98,6360
137.67,6361
137.97,6362
139.25,6363
139.18,6364
138.66,6365
137.56,6366
136.41,6367
136.38,6368
135.96,6369
135.28,6370
135.78,6371
132.93,6372
131.3,6373
131.69,6374
131.35,6375
131.36,6376
131.04,6377
131.56,6378
132.08,6379
131.94,6380
130.23,6381
129.33,6382
129.59,6383
128.7,6384
126.8,6385
127.24,6386
128.21,6387
127.77,6388
127.6,6389
127.53,6390
128.08,6391
128.44,6392
128.22,6393
129.52,6394
128.97,6395
130.78,6396
131.84,6397
132.24,6398
133.09,6399
134.6,6400
134.17,6401
133.27,6402
132.12,6403
133.72,6404
131.91,6405
132.02,6406
130.58,6407
130.29,6408
131.55,6409
130.81,6410
131.69,6411
132.48,6412
132.2,6413
133.42,6414
131.39,6415
130.87,6416
130.94,6417
130.47,6418
130.13,6419
131.8,6420
132.82,6421
132.64,6422
131.16,6423
133.35,6424
135.12,6425
133.87,6426
133.78,6427
134.06,6428
135.73,6429
134.96,6430
134.88,6431
136.69,6432
136.78,6433
135.89,6434
136.87,6435
137.13,6436
137.59,6437
136.76,6438
136.09,6439
137.52,6440
137.02,6441
135.9,6442
135.6,6443
135.37,6444
136.07,6445
136.74,6446
134.95,6447
134.31,6448
134.03,6449
134.23,6450
135.76,6451
134.99,6452
133.86,6453
132.49,6454
131.17,6455
132.4,6456
133.3,6457
132.74,6458
134.75,6459
135.95,6460
134.97,6461
135.89,6462
136.2,6463
134.68,6464
134.11,6465
132.9,6466
133.39,6467
133.41,6468
132.22,6469
134.45,6470
134.28,6471
134.66,6472
133.78,6473
134.34,6474
132.89,6475
133.06,6476
132.94,6477
133.98,6478
132.99,6479
134.18,6480
135.5,6481
135.33,6482
135.66,6483
136.22,6484
136.09,6485
136.12,6486
136.89,6487
137.76,6488
136.97,6489
136.7,6490
136.79,6491
135.59,6492
135.35,6493
135.03,6494
136.19,6495
136.96,6496
137.99,6497
137.77,6498
138.87,6499
136.12,6500
136.62,6501
135.96,6502
136.9,6503
136.91,6504
136.71,6505
137.53,6506
137.34,6507
135.87,6508
137.01,6509
136.46,6510
137.57,6511
137.54,6512
136.91,6513
136.74,6514
137.65,6515
136.93,6516
136.31,6517
135.78,6518
135.07,6519
134.36,6520
135.36,6521
136.39,6522
136.16,6523
136.78,6524
137.45,6525
137.31,6526
137.35,6527
135.63,6528
135.59,6529
134.98,6530
135.18,6531
135.34,6532
137.98,6533
139.07,6534
138.79,6535
139.4,6536
140.95,6537
140.91,6538
141.99,6539
141.67,6540
140.09,6541
140.3,6542
142.79,6543
141.49,6544
142.36,6545
141.44,6546
141.22,6547
141.11,6548
140.81,6549
139.94,6550
140.87,6551
142.19,6552
142.68,6553
143.14,6554
142.77,6555
142.05,6556
141.71,6557
142.35,6558
141.84,6559
142.22,6560
142.59,6561
142.33,6562
143.18,6563
142.2,6564
141.88,6565
140.98,6566
141.32,6567
143.92,6568
144.74,6569
144.2,6570
145.26,6571
145.49,6572
143.66,6573
144.81,6574
145.21,6575
144.46,6576
143.71,6577
144.2,6578
143.81,6579
144.31,6580
143.29,6581
144.25,6582
144.9,6583
145.24,6584
143.47,6585
142.99,6586
143.55,6587
143.85,6588
142.86,6589
143.46,6590
142.96,6591
142.52,6592
143.1,6593
143.45,6594
143.27,6595
144.25,6596
146.64,6597
147.67,6598
149.57,6599
148.64,6600
149.62,6601
148.01,6602
148.32,6603
150.18,6604
149.4,6605
146.55,6606
145.12,6607
145.73,6608
145.76,6609
146.34,6610
146.63,6611
146.07,6612
148.22,6613
148.02,6614
148.72,6615
148.75,6616
148.42,6617
149.87,6618
151.05,6619
150.35,6620
150.8,6621
149.75,6622
150.0,6623
149.42,6624
148.32,6625
146.96,6626
143.08,6627
142.95,6628
143.39,6629
143.09,6630
143.89,6631
143.01,6632
144.29,6633
143.71,6634
142.99,6635
142.2,6636
142.11,6637
141.03,6638
141.34,6639
141.98,6640
141.0,6641
141.67,6642
142.45,6643
143.09,6644
142.77,6645
142.64,6646
142.17,6647
143.64,6648
143.58,6649
143.52,6650
143.08,6651
143.49,6652
144.17,6653
146.03,6654
146.13,6655
147.17,6656
146.79,6657
146.49,6658
146.5,6659
147.28,6660
147.3,6661
147.36,6662
147.09,6663
147.42,6664
147.98,6665
147.44,6666
148.19,6667
147.68,6668
149.74,6669
151.29,6670
151.35,6671
150.67,6672
149.96,6673
151.11,6674
150.14,6675
151.61,6676
153.02,6677
155.87,6678
156.68,6679
156.22,6680
157.08,6681
157.36,6682
154.98,6683
155.64,6684
154.64,6685
153.58,6686
152.94,6687
152.93,6688
150.42,6689
149.73,6690
150.53,6691
150.66,6692
151.52,6693
150.92,6694
150.12,6695
149.17,6696
150.14,6697
152.42,6698
152.67,6699
150.94,6700
151.46,6701
150.47,6702
149.68,6703
149.25,6704
151.24,6705
151.93,6706
152.34,6707
151.25,6708
152.15,6709
152.37,6710
151.88,6711
151.75,6712
152.56,6713
152.58,6714
152.28,6715
152.34,6716
152.95,6717
153.51,6718
153.04,6719
152.68,6720
154.1,6721
153.83,6722
155.28,6723
155.97,6724
157.43,6725
158.14,6726
156.67,6727
156.25,6728
157.19,6729
155.94,6730
156.15,6731
155.53,6732
154.56,6733
153.99,6734
154.41,6735
155.24,6736
155.3,6737
154.05,6738
152.4,6739
150.78,6740
150.39,6741
152.54,6742
153.42,6743
154.43,6744
153.33,6745
150.43,6746
149.27,6747
148.86,6748
148.44,6749
149.4,6750
150.14,6751
150.15,6752
151.05,6753
149.51,6754
149.3,6755
150.83,6756
152.57,6757
151.41,6758
149.14,6759
148.34,6760
147.93,6761
148.8,6762
149.86,6763
149.22,6764
149.83,6765
147.96,6766
147.91,6767
219.69,6768
147.01,6769
146.63,6770
146.43,6771
146.75,6772
148.25,6773
149.59,6774
151.99,6775
152.32,6776
150.78,6777
152.34,6778
153.06,6779
153.42,6780
153.34,6781
153.51,6782
154.56,6783
154.61,6784
154.13,6785
152.74,6786
152.75,6787
151.73,6788
151.68,6789
151.49,6790
150.88,6791
152.04,6792
151.98,6793
150.62,6794
150.05,6795
149.97,6796
151.31,6797
153.06,6798
154.34,6799
154.79,6800
154.88,6801
154.85,6802
152.98,6803
154.44,6804
153.65,6805
154.44,6806
154.33,6807
153.14,6808
154.59,6809
156.0,6810
156.77,6811
156.89,6812
157.65,6813
156.6,6814
156.06,6815
156.33,6816
157.52,6817
157.59,6818
158.82,6819
159.47,6820
160.13,6821
160.05,6822
161.39,6823
161.31,6824
161.66,6825
162.3,6826
163.72,6827
164.56,6828
165.25,6829
165.59,6830
164.68,6831
164.87,6832
162.91,6833
162.92,6834
163.26,6835
164.65,6836
164.68,6837
164.01,6838
164.84,6839
164.44,6840
163.16,6841
164.49,6842
162.94,6843
163.38,6844
164.05,6845
164.68,6846
164.68,6847
166.3,6848
165.78,6849
167.04,6850
166.9,6851
166.46,6852
166.61,6853
166.48,6854
165.93,6855
164.82,6856
164.93,6857
166.51,6858
166.78,6859
166.6,6860
165.82,6861
166.36,6862
167.33,6863
168.54,6864
167.94,6865
168.46,6866
168.56,6867
168.96,6868
171.39,6869
169.76,6870
171.92,6871
171.37,6872
172.77,6873
171.95,6874
172.11,6875
174.44,6876
174.63,6877
176.46,6878
174.96,6879
173.63,6880
173.16,6881
173.95,6882
174.06,6883
173.53,6884
174.1,6885
173.95,6886
173.76,6887
172.31,6888
172.05,6889
170.58,6890
170.77,6891
171.64,6892
171.02,6893
172.32,6894
173.08,6895
172.19,6896
170.31,6897
171.86,6898
171.63,6899
171.5,6900
171.25,6901
171.53,6902
171.83,6903
168.4,6904
168.2,6905
167.24,6906
167.34,6907
166.69,6908
164.7,6909
165.74,6910
166.22,6911
165.61,6912
165.5,6913
164.89,6914
165.45,6915
164.94,6916
165.67,6917
164.91,6918
163.63,6919
162.7,6920
163.36,6921
163.94,6922
163.32,6923
163.69,6924
162.83,6925
164.02,6926
165.54,6927
164.28,6928
165.07,6929
164.33,6930
163.49,6931
162.65,6932
163.25,6933
164.55,6934
164.65,6935
164.64,6936
165.38,6937
165.15,6938
165.45,6939
165.81,6940
165.01,6941
165.38,6942
165.24,6943
166.08,6944
165.07,6945
166.1,6946
167.32,6947
166.97,6948
167.52,6949
167.83,6950
168.6,6951
168.86,6952
166.94,6953
167.99,6954
168.13,6955
167.86,6956
168.22,6957
168.07,6958
169.32,6959
169.1,6960
168.98,6961
169.72,6962
169.99,6963
170.43,6964
171.36,6965
171.19,6966
171.21,6967
170.58,6968
171.5,6969
170.24,6970
168.94,6971
168.8,6972
168.93,6973
170.09,6974
171.77,6975
172.05,6976
172.16,6977
171.23,6978
173.15,6979
172.85,6980
172.17,6981
171.24,6982
170.74,6983
172.18,6984
173.41,6985
171.02,6986
169.93,6987
170.19,6988
167.8,6989
168.59,6990
168.42,6991
169.3,6992
170.15,6993
170.54,6994
170.41,6995
170.13,6996
169.31,6997
169.53,6998
168.93,6999
168.14,7000
167.88,7001
169.73,7002
167.68,7003
166.83,7004
169.09,7005
170.65,7006
169.48,7007
168.49,7008
169.87,7009
169.66,7010
170.2,7011
171.07,7012
171.33,7013
172.18,7014
171.3,7015
171.92,7016
171.66,7017
170.14,7018
170.57,7019
170.24,7020
169.04,7021
168.94,7022
169.24,7023
167.41,7024
169.97,7025
170.4,7026
171.28,7027
171.75,7028
170.37,7029
170.05,7030
169.38,7031
170.3,7032
169.4,7033
171.02,7034
170.78,7035
169.54,7036
169.86,7037
169.63,7038
169.5,7039
168.88,7040
169.39,7041
169.75,7042
170.65,7043
172.1,7044
172.81,7045
174.58,7046
173.64,7047
173.39,7048
172.48,7049
173.94,7050
173.32,7051
173.65,7052
172.59,7053
172.36,7054
170.95,7055
170.44,7056
171.07,7057
171.39,7058
172.1,7059
170.72,7060
170.98,7061
171.09,7062
169.83,7063
169.39,7064
171.47,7065
172.01,7066
174.06,7067
173.38,7068
173.26,7069
172.24,7070
173.16,7071
173.36,7072
172.37,7073
172.34,7074
172.59,7075
172.61,7076
172.43,7077
171.94,7078
170.52,7079
170.7,7080
169.13,7081
167.22,7082
166.92,7083
166.23,7084
166.71,7085
165.27,7086
163.48,7087
162.05,7088
161.39,7089
159.95,7090
159.65,7091
159.4,7092
159.81,7093
160.76,7094
162.08,7095
161.68,7096
161.43,7097
163.43,7098
162.34,7099
162.41,7100
163.04,7101
164.22,7102
163.89,7103
165.19,7104
165.16,7105
165.67,7106
164.74,7107
164.16,7108
162.78,7109
161.58,7110
160.13,7111
162.56,7112
161.96,7113
163.72,7114
165.39,7115
164.5,7116
164.03,7117
165.53,7118
165.98,7119
166.21,7120
167.4,7121
167.33,7122
166.26,7123
166.24,7124
164.73,7125
165.2,7126
163.76,7127
165.13,7128
162.66,7129
161.07,7130
162.14,7131
162.04,7132
162.25,7133
161.72,7134
162.69,7135
162.49,7136
162.49,7137
162.14,7138
160.33,7139
161.42,7140
159.86,7141
161.09,7142
160.42,7143
160.55,7144
159.42,7145
159.2,7146
158.63,7147
161.01,7148
162.47,7149
162.46,7150
161.79,7151
162.79,7152
162.78,7153
163.54,7154
164.65,7155
164.55,7156
164.11,7157
164.45,7158
164.74,7159
163.83,7160
165.34,7161
165.49,7162
166.0,7163
166.69,7164
166.51,7165
166.96,7166
166.66,7167
166.64,7168
166.89,7169
167.06,7170
166.96,7171
169.09,7172
170.13,7173
172.49,7174
172.66,7175
174.08,7176
174.16,7177
172.9,7178
172.71,7179
172.69,7180
173.76,7181
172.66,7182
173.47,7183
174.93,7184
175.27,7185
178.07,7186
180.02,7187
178.53,7188
176.06,7189
177.13,7190
178.76,7191
179.65,7192
179.2,7193
180.64,7194
180.36,7195
180.35,7196
181.22,7197
180.56,7198
179.27,7199
179.65,7200
180.4,7201
180.35,7202
180.32,7203
179.9,7204
178.96,7205
178.89,7206
178.43,7207
180.48,7208
178.96,7209
177.81,7210
178.67,7211
179.92,7212
179.71,7213
179.11,7214
177.67,7215
178.67,7216
177.07,7217
176.59,7218
175.81,7219
175.05,7220
175.69,7221
174.27,7222
175.54,7223
176.08,7224
176.74,7225
175.13,7226
174.32,7227
173.83,7228
173.29,7229
172.81,7230
173.85,7231
173.99,7232
175.36,7233
175.59,7234
174.42,7235
173.88,7236
172.81,7237
173.9,7238
173.61,7239
173.35,7240
172.39,7241
170.49,7242
169.76,7243
170.5,7244
171.75,7245
170.84,7246
170.12,7247
167.98,7248
168.07,7249
168.87,7250
168.33,7251
169.36,7252
170.72,7253
169.46,7254
168.72,7255
168.31,7256
167.7,7257
167.07,7258
166.24,7259
165.29,7260
165.35,7261
166.08,7262
166.0,7263
165.72,7264
165.72,7265
165.24,7266
164.4,7267
166.04,7268
166.94,7269
166.27,7270
165.74,7271
165.81,7272
167.24,7273
168.66,7274
168.18,7275
166.69,7276
166.78,7277
168.03,7278
166.97,7279
167.16,7280
167.99,7281
166.85,7282
168.0,7283
167.11,7284
168.01,7285
166.9,7286
167.57,7287
168.74,7288
169.06,7289
167.79,7290
168.81,7291
169.2,7292
168.5,7293
169.46,7294
171.12,7295
169.19,7296
167.85,7297
168.32,7298
168.86,7299
170.01,7300
169.34,7301
169.88,7302
170.58,7303
169.57,7304
168.41,7305
167.46,7306
166.93,7307
166.24,7308
166.72,7309
165.16,7310
165.13,7311
164.77,7312
163.63,7313
164.99,7314
165.3,7315
166.47,7316
165.52,7317
164.82,7318
164.61,7319
165.27,7320
164.29,7321
164.86,7322
165.18,7323
165.45,7324
164.64,7325
163.75,7326
165.73,7327
166.34,7328
165.18,7329
165.07,7330
162.81,7331
162.11,7332
162.53,7333
161.77,7334
161.96,7335
160.89,7336
162.23,7337
162.69,7338
161.65,7339
163.05,7340
163.22,7341
165.32,7342
164.98,7343
163.99,7344
163.47,7345
162.43,7346
160.66,7347
162.68,7348
160.68,7349
160.93,7350
161.9,7351
160.0,7352
161.1,7353
161.89,7354
161.87,7355
163.04,7356
163.35,7357
162.09,7358
163.18,7359
161.98,7360
161.1,7361
159.53,7362
158.97,7363
156.87,7364
156.83,7365
156.27,7366
155.64,7367
157.22,7368
156.53,7369
156.45,7370
157.38,7371
156.95,7372
157.07,7373
156.67,7374
155.77,7375
156.37,7376
158.79,7377
159.26,7378
158.03,7379
156.87,7380
158.26,7381
156.67,7382
157.92,7383
158.28,7384
157.9,7385
159.06,7386
159.83,7387
160.78,7388
161.41,7389
163.11,7390
163.83,7391
163.75,7392
163.06,7393
162.65,7394
163.12,7395
164.0,7396
164.71,7397
164.05,7398
165.55,7399
164.52,7400
164.24,7401
163.98,7402
162.79,7403
161.3,7404
159.36,7405
160.27,7406
159.41,7407
160.53,7408
160.69,7409
160.52,7410
158.74,7411
158.77,7412
160.15,7413
157.96,7414
158.16,7415
159.18,7416
160.61,7417
161.85,7418
162.11,7419
162.3,7420
160.86,7421
161.07,7422
159.44,7423
159.92,7424
160.33,7425
161.5,7426
162.99,7427
163.42,7428
163.77,7429
164.0,7430
164.24,7431
164.38,7432
165.32,7433
162.35,7434
162.31,7435
162.72,7436
160.97,7437
161.07,7438
160.46,7439
160.26,7440
161.48,7441
161.02,7442
162.47,7443
163.83,7444
163.26,7445
163.07,7446
161.84,7447
160.92,7448
160.01,7449
159.0,7450
159.41,7451
160.56,7452
160.43,7453
159.46,7454
159.68,7455
160.42,7456
161.61,7457
160.43,7458
160.14,7459
159.96,7460
158.97,7461
160.07,7462
160.46,7463
161.31,7464
160.48,7465
160.21,7466
158.62,7467
159.86,7468
159.9,7469
162.33,7470
161.24,7471
161.64,7472
160.1,7473
160.24,7474
160.67,7475
159.67,7476
160.62,7477
161.56,7478
161.39,7479
161.63,7480
160.35,7481
159.53,7482
160.88,7483
160.13,7484
161.04,7485
160.71,7486
159.83,7487
160.82,7488
160.87,7489
158.98,7490
158.58,7491
157.77,7492
157.68,7493
157.61,7494
157.96,7495
157.51,7496
159.51,7497
158.97,7498
159.05,7499
159.14,7500
158.58,7501
160.59,7502
161.2,7503
159.43,7504
158.28,7505
158.84,7506
158.02,7507
158.02,7508
157.45,7509
158.86,7510
158.37,7511
157.74,7512
158.25,7513
156.58,7514
155.72,7515
156.51,7516
156.01,7517
156.68,7518
157.83,7519
158.33,7520
157.74,7521
157.66,7522
158.07,7523
158.35,7524
158.7,7525
159.13,7526
160.53,7527
159.97,7528
160.94,7529
161.24,7530
162.01,7531
162.34,7532
163.49,7533
163.19,7534
161.79,7535
162.66,7536
160.64,7537
160.52,7538
160.19,7539
161.21,7540
161.51,7541
162.58,7542
162.43,7543
161.87,7544
160.46,7545
160.66,7546
162.34,7547
163.15,7548
162.71,7549
162.13,7550
163.36,7551
162.14,7552
161.06,7553
162.99,7554
162.76,7555
162.01,7556
162.08,7557
161.68,7558
162.33,7559
163.57,7560
163.36,7561
162.03,7562
160.86,7563
160.9,7564
161.53,7565
160.57,7566
161.96,7567
163.54,7568
164.12,7569
162.71,7570
163.75,7571
162.53,7572
161.28,7573
160.42,7574
160.33,7575
158.08,7576
156.72,7577
157.25,7578
156.19,7579
156.26,7580
154.34,7581
152.76,7582
152.75,7583
152.91,7584
153.2,7585
154.48,7586
156.23,7587
156.04,7588
155.46,7589
154.25,7590
153.7,7591
153.09,7592
152.57,7593
153.48,7594
154.0,7595
152.6,7596
150.76,7597
151.0,7598
151.16,7599
149.74,7600
148.29,7601
147.55,7602
146.72,7603
149.54,7604
149.65,7605
150.78,7606
149.05,7607
150.36,7608
150.9,7609
150.55,7610
151.61,7611
150.5,7612
151.93,7613
151.53,7614
152.86,7615
153.18,7616
153.31,7617
154.05,7618
154.35,7619
154.83,7620
155.09,7621
154.42,7622
155.16,7623
156.03,7624
156.49,7625
158.53,7626
158.53,7627
157.4,7628
157.97,7629
156.76,7630
155.65,7631
155.42,7632
156.04,7633
156.3,7634
156.2,7635
156.42,7636
156.33,7637
156.85,7638
156.83,7639
156.27,7640
154.44,7641
154.17,7642
153.44,7643
153.29,7644
153.18,7645
150.74,7646
149.49,7647
150.64,7648
151.32,7649
152.88,7650
154.58,7651
154.77,7652
153.97,7653
154.38,7654
153.06,7655
152.67,7656
153.57,7657
152.71,7658
152.64,7659
154.29,7660
153.65,7661
155.11,7662
155.88,7663
153.73,7664
153.95,7665
155.25,7666
155.59,7667
155.68,7668
156.14,7669
156.96,7670
158.0,7671
159.22,7672
158.54,7673
156.82,7674
156.25,7675
155.63,7676
153.57,7677
154.05,7678
155.4,7679
155.24,7680
153.37,7681
151.61,7682
153.32,7683
153.3,7684
154.78,7685
154.79,7686
153.8,7687
155.01,7688
154.83,7689
155.55,7690
155.16,7691
154.49,7692
154.71,7693
155.16,7694
154.29,7695
154.59,7696
155.03,7697
155.38,7698
156.11,7699
157.14,7700
157.71,7701
158.98,7702
159.78,7703
160.02,7704
159.34,7705
159.95,7706
159.25,7707
160.02,7708
161.13,7709
160.72,7710
159.91,7711
161.89,7712
161.22,7713
161.09,7714
158.92,7715
159.06,7716
157.98,7717
158.91,7718
159.0,7719
159.98,7720
158.62,7721
159.28,7722
160.56,7723
160.6,7724
161.41,7725
161.16,7726
159.31,7727
160.03,7728
161.15,7729
161.68,7730
162.6,7731
162.76,7732
163.11,7733
163.0,7734
162.5,7735
162.03,7736
161.89,7737
162.27,7738
161.85,7739
162.93,7740
161.71,7741
160.94,7742
162.05,7743
160.94,7744
160.25,7745
161.59,7746
161.37,7747
161.21,7748
160.92,7749
161.72,7750
158.85,7751
158.08,7752
159.74,7753
159.85,7754
158.86,7755
158.05,7756
158.13,7757
159.36,7758
160.16,7759
160.69,7760
159.22,7761
158.88,7762
159.11,7763
159.95,7764
160.15,7765
158.56,7766
157.76,7767
158.25,7768
158.99,7769
157.95,7770
158.92,7771
158.28,7772
158.75,7773
160.27,7774
159.03,7775
158.56,7776
159.14,7777
160.02,7778
161.1,7779
161.05,7780
160.83,7781
161.54,7782
160.98,7783
161.78,7784
161.54,7785
160.62,7786
162.0,7787
162.82,7788
161.58,7789
164.04,7790
164.62,7791
164.89,7792
164.46,7793
163.43,7794
163.84,7795
164.78,7796
166.88,7797
166.98,7798
166.22,7799
165.5,7800
166.86,7801
167.16,7802
167.61,7803
166.88,7804
167.1,7805
166.0,7806
166.13,7807
165.31,7808
165.05,7809
165.16,7810
164.99,7811
164.1,7812
162.31,7813
162.51,7814
164.07,7815
165.58,7816
164.5,7817
163.67,7818
162.44,7819
160.89,7820
160.03,7821
160.33,7822
161.15,7823
161.97,7824
162.99,7825
164.5,7826
164.42,7827
165.49,7828
164.77,7829
165.19,7830
165.49,7831
164.26,7832
164.73,7833
165.45,7834
164.05,7835
162.66,7836
164.01,7837
163.75,7838
164.67,7839
165.66,7840
167.0,7841
167.09,7842
166.79,7843
166.08,7844
167.47,7845
167.65,7846
168.22,7847
168.37,7848
168.46,7849
168.07,7850
168.82,7851
169.66,7852
169.81,7853
169.0,7854
169.68,7855
170.37,7856
169.99,7857
170.33,7858
169.58,7859
169.09,7860
169.92,7861
171.01,7862
169.56,7863
169.69,7864
168.79,7865
168.25,7866
169.43,7867
170.2,7868
169.91,7869
169.75,7870
169.27,7871
169.05,7872
169.42,7873
167.55,7874
168.16,7875
168.62,7876
168.8,7877
168.17,7878
167.95,7879
167.21,7880
164.97,7881
163.78,7882
164.49,7883
165.84,7884
164.57,7885
162.84,7886
163.28,7887
162.52,7888
162.84,7889
163.59,7890
162.55,7891
160.9,7892
162.09,7893
160.66,7894
161.03,7895
161.36,7896
161.21,7897
160.79,7898
161.72,7899
163.13,7900
162.7,7901
162.98,7902
162.97,7903
162.53,7904
162.46,7905
161.51,7906
162.61,7907
162.38,7908
162.54,7909
162.9,7910
161.97,7911
160.91,7912
160.19,7913
159.63,7914
157.85,7915
158.01,7916
158.41,7917
158.07,7918
158.67,7919
159.4,7920
160.12,7921
159.5,7922
159.26,7923
159.88,7924
158.45,7925
157.28,7926
156.73,7927
157.72,7928
156.39,7929
155.3,7930
154.72,7931
154.58,7932
153.33,7933
153.33,7934
153.43,7935
153.15,7936
151.67,7937
152.46,7938
152.78,7939
153.83,7940
153.63,7941
153.53,7942
153.65,7943
153.05,7944
152.29,7945
152.4,7946
152.86,7947
153.78,7948
153.49,7949
153.88,7950
154.97,7951
153.56,7952
153.87,7953
153.85,7954
153.11,7955
152.68,7956
153.63,7957
153.15,7958
153.87,7959
154.01,7960
151.69,7961
151.84,7962
152.09,7963
151.67,7964
152.96,7965
152.97,7966
154.72,7967
155.47,7968
155.25,7969
155.35,7970
155.32,7971
155.34,7972
156.21,7973
156.07,7974
156.66,7975
155.75,7976
156.6,7977
155.88,7978
158.34,7979
159.71,7980
158.58,7981
158.48,7982
156.73,7983
155.54,7984
155.29,7985
154.8,7986
155.52,7987
154.24,7988
155.23,7989
153.89,7990
153.44,7991
153.36,7992
156.24,7993
157.12,7994
158.32,7995
158.65,7996
157.54,7997
158.68,7998
157.77,7999
157.08,8000
156.91,8001
157.52,8002
157.52,8003
156.78,8004
157.0,8005
157.75,8006
157.07,8007
156.81,8008
157.6,8009
158.12,8010
158.91,8011
158.77,8012
159.39,8013
160.22,8014
160.94,8015
161.33,8016
159.47,8017
158.62,8018
157.27,8019
158.57,8020
159.12,8021
158.93,8022
161.24,8023
161.04,8024
161.45,8025
160.72,8026
158.19,8027
159.49,8028
158.88,8029
159.77,8030
159.56,8031
160.45,8032
160.81,8033
161.28,8034
159.46,8035
158.97,8036
161.05,8037
159.89,8038
160.7,8039
159.12,8040
160.05,8041
160.68,8042
159.47,8043
159.13,8044
158.61,8045
157.05,8046
157.23,8047
156.3,8048
157.69,8049
157.68,8050
157.2,8051
156.79,8052
157.08,8053
155.81,8054
155.93,8055
154.93,8056
155.96,8057
157.28,8058
157.87,8059
159.67,8060
157.85,8061
158.13,8062
157.4,8063
156.42,8064
157.71,8065
158.23,8066
158.85,8067
158.88,8068
160.11,8069
158.66,8070
157.41,8071
157.85,8072
158.85,8073
161.3,8074
160.58,8075
159.65,8076
159.79,8077
160.92,8078
160.39,8079
160.2,8080
159.77,8081
160.5,8082
161.06,8083
163.03,8084
161.78,8085
161.1,8086
160.18,8087
159.97,8088
159.41,8089
159.15,8090
159.09,8091
160.4,8092
162.29,8093
163.68,8094
164.16,8095
163.83,8096
163.71,8097
163.49,8098
162.74,8099
162.9,8100
163.75,8101
163.16,8102
163.86,8103
164.95,8104
165.59,8105
163.99,8106
162.23,8107
162.51,8108
164.49,8109
166.13,8110
166.01,8111
165.96,8112
166.35,8113
165.67,8114
165.4,8115
164.65,8116
166.02,8117
166.82,8118
167.15,8119
168.81,8120
168.87,8121
167.1,8122
167.0,8123
166.97,8124
167.44,8125
167.65,8126
167.98,8127
167.93,8128
168.14,8129
166.43,8130
167.72,8131
